"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00195068",76.907614053887,0.236197316080038,0.578225977101008,0.40848617224746,0.682916780334162,0.999943844934187
"WBGene00000277",33.2388792999086,0.0177193261718429,0.788842915782888,0.0224624266977886,0.982079083583769,0.999943844934187
"WBGene00012364",27.4774757845299,-0.00924245232695675,0.865922229610938,-0.0106735362725466,0.991483911897611,0.999943844934187
"WBGene00001232",33.4212303756806,-0.239161399473207,0.797611705599772,-0.299846902689783,0.764293937200853,0.999943844934187
"WBGene00017241",25.8332462318655,0.0165843512281675,0.893760598835008,0.0185556974091102,0.9851955450905,0.999943844934187
"WBGene00012104",13.7268895138872,-1.30672547348303,1.41509429591126,-0.923419363118522,0.35578870484724,0.999943844934187
"WBGene00044686",23.1741812558545,0.217082532135516,0.977243550249065,0.222137595157511,0.824206772178871,0.999943844934187
"WBGene00001813",20.2053313768773,-0.038939834352329,1.03073347443976,-0.0377787617439069,0.96986407795505,0.999943844934187
"WBGene00044063",17.3298203372485,0.193683556394552,1.08350647469082,0.178756251964088,0.858129097774803,0.999943844934187
"WBGene00000369",23.9299102555183,-0.484584017093696,0.932227995527879,-0.519812770500737,0.603194077603207,0.999943844934187
"WBGene00004259",41.1316898466169,-0.84417443910868,0.740703479254991,-1.13969282277135,0.254414298352747,0.999943844934187
"WBGene00018017",20.4623468617225,0.183710905227229,1.03796490035352,0.176991442740172,0.859515111169511,0.999943844934187
"WBGene00001662",26.5444122219211,-0.326784589172953,0.931231680752411,-0.350916529073538,0.725650970682232,0.999943844934187
"WBGene00017852",39.7150157081394,-0.311072315424599,0.752766312342591,-0.413238890109932,0.67943159755135,0.999943844934187
"WBGene00019946",39.728134278345,-0.212509801711966,0.731344216078507,-0.290574256335069,0.771376951374607,0.999943844934187
"WBGene00006937",37.3630742559466,0.659675790272129,0.749119839625066,0.88060114734419,0.378533737381474,0.999943844934187
"WBGene00003210",22.6639197763533,-0.116419912284832,0.948924587625314,-0.122686158418735,0.902355625036974,0.999943844934187
"WBGene00003916",27.2216076870174,-0.0393712549338593,0.883648465092292,-0.0445553367534534,0.964461743386278,0.999943844934187
"WBGene00018932",21.6178200196749,0.211941037337131,0.967094684146514,0.219152313430587,0.826531400860471,0.999943844934187
"WBGene00008825",5.1396836600307,-5.55702225247891,2.5125272212643,-2.21172618766002,0.026985589908899,0.999943844934187
"WBGene00003949",16.6327010729799,-0.949295285085287,1.32675203140136,-0.715503170613283,0.474298182384102,0.999943844934187
"WBGene00006414",24.661732547723,-0.230519985235929,0.91798810733926,-0.251114348206622,0.801725702994691,0.999943844934187
"WBGene00000114",35.4940276716148,-0.226628104404148,0.773087925529945,-0.293146609745322,0.769410091413609,0.999943844934187
"WBGene00022739",28.7386488708668,0.341278296462804,0.846946780480446,0.402951288473176,0.686984059655651,0.999943844934187
"WBGene00003870",11.8156813920064,-0.770222195934829,1.5086079251857,-0.510551603949725,0.609665071398899,0.999943844934187
"WBGene00011648",23.4627489986306,-0.238140225591069,0.932025931926161,-0.255508154262316,0.798330646389009,0.999943844934187
"WBGene00010279",18.9336736244198,-1.31584992881098,1.25727083270247,-1.04659226523421,0.295287670802532,0.999943844934187
"WBGene00016494",24.2387325930517,0.0388519334487138,0.942696128337726,0.0412136342569076,0.967125584343084,0.999943844934187
"WBGene00020237",61.8905796760377,0.113597580825616,0.622405711872196,0.182513718397466,0.855179589444658,0.999943844934187
"WBGene00016412",24.149589929477,-0.570814144731032,0.95115180108694,-0.600129384267293,0.548420010805089,0.999943844934187
"WBGene00003957",19.9798800784919,-0.276851524018999,1.02741636136762,-0.269463806913173,0.787572790364845,0.999943844934187
"WBGene00022401",19.4993063625352,0.0265242521706389,1.0220202151423,0.0259527666651348,0.97929501248778,0.999943844934187
"WBGene00006060",19.871773811608,0.094853725261407,1.04505354499851,0.090764464381145,0.927679746778894,0.999943844934187
"WBGene00235094",0.913554647792578,-3.0768659256226,4.83430104232318,-0.636465519769117,0.524473047794786,0.999943844934187
"WBGene00004179",43.3517262702955,-0.523341837278373,0.698874105363179,-0.74883563901171,0.453956276237817,0.999943844934187
"WBGene00003196",12.0011819893485,-0.728104130142903,1.5038353638207,-0.484164788021115,0.628268924477632,0.999943844934187
"WBGene00000976",25.2572414892877,-0.167307993420282,0.916862790941183,-0.182478768986291,0.855207014522067,0.999943844934187
"WBGene00015186",24.3256454295029,-0.809754290508705,1.18192995356498,-0.685111912145298,0.493273303898297,0.999943844934187
"WBGene00012665",30.0957662550502,-0.0678145822461538,0.829701917343164,-0.0817336694403536,0.934858503580038,0.999943844934187
"WBGene00012879",12.2629235655513,-1.06187157062198,1.31306153292297,-0.808699016761364,0.418688293881687,0.999943844934187
"WBGene00000150",32.0629596398999,-0.241544477252885,0.83071287978906,-0.290767704618014,0.771228986628764,0.999943844934187
"WBGene00003836",28.8836641357522,-0.204127267505499,0.861667728866734,-0.236897890761172,0.812736006349174,0.999943844934187
"WBGene00020339",25.0313753065464,-0.379989265771986,0.906668260419808,-0.419105071127164,0.675139344714373,0.999943844934187
"WBGene00019275",21.6558776534444,-0.303167848659873,0.999641459218906,-0.303276585683792,0.761679088351717,0.999943844934187
"WBGene00010844",19.1388929366707,-0.266213842761381,1.02552991175205,-0.25958661927917,0.79518265886216,0.999943844934187
"WBGene00015547",28.455306192575,0.0245277489855136,0.853768379849698,0.0287288093169152,0.977080879334115,0.999943844934187
"WBGene00022268",26.9019997091009,-0.0386163282289284,0.871804868007141,-0.0442946921335751,0.96466950258766,0.999943844934187
"WBGene00022759",32.1882775500641,0.0614875742108127,0.804129069348121,0.0764648071492534,0.939049311801757,0.999943844934187
"WBGene00020511",55.6172551437341,-0.0251407304589739,0.615910765446319,-0.040818787183815,0.967440361833411,0.999943844934187
"WBGene00011016",12.8957563894735,-1.51889350300468,1.43870262398446,-1.05573832818775,0.29108778102701,0.999943844934187
"WBGene00012907",21.892560419026,-0.277204516943203,0.975192341175083,-0.284256248986921,0.776214011979646,0.999943844934187
"WBGene00010879",24.3923441726132,-0.113455144622176,0.966280102572241,-0.117414344267421,0.906531717614039,0.999943844934187
"WBGene00008682",17.2583054497452,-0.0560323203845245,1.08255617034877,-0.0517592730236552,0.958720507445589,0.999943844934187
"WBGene00003218",20.1824725720569,0.032648630810984,0.99976787086438,0.0326562112690785,0.973948743595155,0.999943844934187
"WBGene00007068",30.2888045843356,0.307061789149736,0.836072210007609,0.367267067932973,0.713419816243303,0.999943844934187
"WBGene00010678",23.4073837042809,-0.645544335650986,0.945335678455769,-0.682873132119058,0.494687012884541,0.999943844934187
"WBGene00010890",26.7470106797507,0.187742328335949,0.873340496082547,0.214970368576845,0.829790420918387,0.999943844934187
"WBGene00010905",35.6613872216598,0.406272141393933,0.761991007112382,0.533171832215619,0.59391463820229,0.999943844934187
"WBGene00013232",26.0438116040932,0.162062815387836,0.8859690067284,0.182921540321463,0.854859581317463,0.999943844934187
"WBGene00008394",7.24813349967028,-2.80150408577439,1.88610285360717,-1.48534003880887,0.137453770653856,0.999943844934187
"WBGene00001372",18.8975030936596,-0.235515705871867,1.03156231839624,-0.22830972174131,0.819405467274392,0.999943844934187
"WBGene00012595",13.7905465539557,-1.06260016895417,1.23814640013657,-0.858218518292315,0.390771812361171,0.999943844934187
"WBGene00004306",21.7913637322429,-0.755689362726924,0.98354781045507,-0.768330074749777,0.44229111150469,0.999943844934187
"WBGene00015975",14.3580557149865,-0.214023421579188,1.21021717198349,-0.176847120115155,0.859628475826444,0.999943844934187
"WBGene00012357",15.2831463989326,0.542710722224157,1.2228833480845,0.443795986816117,0.65719009016216,0.999943844934187
"WBGene00009322",23.928023152509,-0.836190301669516,0.950622430690226,-0.879623996524442,0.379063034840988,0.999943844934187
"WBGene00007110",16.1981625852847,-0.554556092402232,1.1215129749495,-0.494471401391678,0.620973298801392,0.999943844934187
"WBGene00017238",25.7853239005946,-0.327431086922436,0.939355797997829,-0.348569825853348,0.727412284044002,0.999943844934187
"WBGene00004384",24.1059704713735,-0.101783602443814,0.916307288685865,-0.111080206062519,0.911552744867446,0.999943844934187
"WBGene00013181",31.6654249190708,0.0418121760104116,0.830952850064572,0.0503183495996944,0.959868701425468,0.999943844934187
"WBGene00021335",31.7724832833159,0.463109265710376,0.849916291597273,0.544888091084878,0.585830487318174,0.999943844934187
"WBGene00017162",21.2082265598081,0.16923264444432,0.988200847144152,0.171253288168487,0.864024608422168,0.999943844934187
"WBGene00010133",14.0570959407171,-0.0361326837234873,1.19047731918734,-0.0303514255510157,0.9757867837838,0.999943844934187
"WBGene00003144",27.8582362277569,-0.422376499386173,0.877112524533498,-0.481553378354526,0.630123252095177,0.999943844934187
"WBGene00002219",24.3449505084911,-0.313843573415464,0.945043818952557,-0.332094202534771,0.739818127661715,0.999943844934187
"WBGene00009584",18.9201580626519,-0.294442817872703,1.09796008690094,-0.268172606076952,0.788566460120799,0.999943844934187
"WBGene00009671",17.6790153455803,-0.0602053202157306,1.10183817166662,-0.054640800948714,0.956424632838334,0.999943844934187
"WBGene00020348",34.5684177521786,0.170831117738405,0.769226213071728,0.222081768451741,0.824250230165414,0.999943844934187
"WBGene00020110",35.1188337685512,0.511964398462739,0.766573507487879,0.667860803252236,0.504222449773841,0.999943844934187
"WBGene00007413",24.2732305367245,-0.210354878639041,0.925545147021527,-0.227276734490995,0.820208562949932,0.999943844934187
"WBGene00018812",21.804788119841,-0.0656861252331469,0.970912064528913,-0.0676540416304517,0.946061034906243,0.999943844934187
"WBGene00011631",14.1139347021554,0.73979902492665,1.19216652056745,0.620550075986464,0.534895696320819,0.999943844934187
"WBGene00007628",19.8333913465179,0.459946122713312,1.0142667711485,0.45347647758636,0.650205677569792,0.999943844934187
"WBGene00009734",34.6711767106504,0.601525451841655,0.777339165011018,0.773826251033073,0.43903354645299,0.999943844934187
"WBGene00002071",19.2083049568075,-1.28731514096278,1.25377486695989,-1.0267514327227,0.304537523929693,0.999943844934187
"WBGene00019021",83.868792731913,0.102508384153878,0.564399696836991,0.181623740636921,0.855878016385294,0.999943844934187
"WBGene00006585",28.4445145879274,0.205497213039782,0.860933742157036,0.238691089659138,0.811345126502797,0.999943844934187
"WBGene00017997",25.2908018457204,-0.271843959774966,0.896179287825841,-0.303336579485638,0.761633372163641,0.999943844934187
"WBGene00011859",27.5313748244908,0.309529617265886,0.881471630167313,0.35115096921172,0.725475091625731,0.999943844934187
"WBGene00002214",16.2111673726975,-0.522418069985236,1.13156870953588,-0.461675959738679,0.644313713297896,0.999943844934187
"WBGene00012291",18.7040249018256,-0.916687438289381,1.28068699520171,-0.715777892431086,0.474128505325574,0.999943844934187
"WBGene00003158",17.2607224683385,0.245780664177516,1.08450994352656,0.226628317835701,0.82071277069839,0.999943844934187
"WBGene00015267",6.4918698685932,-1.90084843699167,1.92148118397441,-0.989262061395748,0.322534940922637,0.999943844934187
"WBGene00005003",28.6323135779399,-1.04677793273261,0.869215833811987,-1.20427849104165,0.228481957213403,0.999943844934187
"WBGene00001752",9.50495792585795,-2.0059490697712,1.62610210167181,-1.23359355338688,0.217354396421343,0.999943844934187
"WBGene00007934",48.5915361058476,-0.900997255949068,0.678997378020361,-1.32695248187254,0.184524401929035,0.999943844934187
"WBGene00011449",16.6900685015669,-0.0636254027685562,1.10778024981544,-0.0574350398277604,0.95419865131345,0.999943844934187
"WBGene00016408",32.3706273774008,0.00842503865443861,0.794489745285097,0.0106043390798145,0.991539120144815,0.999943844934187
"WBGene00015184",23.9377668545178,-0.166415135773774,0.943479817924841,-0.17638441502628,0.859991947718487,0.999943844934187
"WBGene00004203",22.3640138689873,-0.610552384241884,0.956551325764169,-0.638285022242927,0.523288160043928,0.999943844934187
"WBGene00013214",21.610161292239,-0.496336700534675,0.979377161901655,-0.506788109670578,0.612303500107118,0.999943844934187
"WBGene00012643",28.7350844649408,0.0171673965042716,0.847114020916862,0.0202657447290162,0.983831381918132,0.999943844934187
"WBGene00016913",29.27763320222,-0.587336411194164,0.875741524931278,-0.670673246013147,0.502428709988512,0.999943844934187
"WBGene00008492",8.34634467799412,0.243464572165648,1.52669073468735,0.159472096498645,0.873296940734853,0.999943844934187
"WBGene00010911",21.4005454357804,-0.136547695814047,0.972049141492127,-0.14047406657285,0.88828544118189,0.999943844934187
"WBGene00012585",9.63015484052962,-1.27059642161905,1.65369567533149,-0.76833751250172,0.442286693850261,0.999943844934187
"WBGene00012637",23.0200350448797,-0.129043599982721,0.975440891813524,-0.132292587962768,0.894752869797982,0.999943844934187
"WBGene00008921",20.478399189141,0.117255787100215,1.04046764548226,0.112695274677058,0.910272147646012,0.999943844934187
"WBGene00018762",21.0459023859073,0.267781655682984,0.998102437638709,0.268290754119885,0.788475522574277,0.999943844934187
"WBGene00019762",13.3374296532852,-0.0146102749614654,1.48222728814033,-0.00985697340641734,0.992135400456965,0.999943844934187
"WBGene00021943",18.3950034442934,-0.820040744204251,1.06330537064005,-0.771218472930909,0.440577446464532,0.999943844934187
"WBGene00021381",19.7161660620738,0.429555623373761,1.10092254140516,0.390177880112707,0.696405017086866,0.999943844934187
"WBGene00044608",20.2272513460223,0.40127455548062,1.0041627815614,0.399611061920328,0.689443007619331,0.999943844934187
"WBGene00006933",12.6350733960033,-1.15244984525585,1.47628731626689,-0.780640619584856,0.435013894258619,0.999943844934187
"WBGene00003930",14.7181383452658,-0.625004842372797,1.39789455084716,-0.447104427150122,0.654799662666364,0.999943844934187
"WBGene00022369",22.5499233864207,-0.933033810881826,1.20256456807708,-0.775870032803117,0.437825728174109,0.999943844934187
"WBGene00018891",12.7884798913015,-0.859540348686443,1.46118720808513,-0.588247928759836,0.556365891049976,0.999943844934187
"WBGene00015146",20.7367731098469,0.550777087889691,0.984917321313968,0.559211495189165,0.576017388893265,0.999943844934187
"WBGene00007621",19.5930494061457,-0.590446400292255,1.01946793683863,-0.579171133251359,0.562473706598771,0.999943844934187
"WBGene00045265",1.97936840355058,-4.18735276430403,3.98354176524769,-1.05116326401655,0.293183612121022,0.999943844934187
"WBGene00012996",23.1476430138801,0.0109650942943848,0.941551178268355,0.0116457761908929,0.990708225010637,0.999943844934187
"WBGene00012926",19.2124099584113,0.236654356508069,1.07318661201422,0.220515569108622,0.825469648394585,0.999943844934187
"WBGene00017621",27.5324214786944,-0.192836658627897,0.86776698616828,-0.222221704330317,0.824141298881883,0.999943844934187
"WBGene00007785",35.2754941365536,0.144441606835511,0.785424316677371,0.183902641882226,0.854089832236383,0.999943844934187
"WBGene00003209",13.2175822659845,0.086688308913092,1.25387641457646,0.069136246527433,0.944881169484306,0.999943844934187
"WBGene00002241",18.1701887588856,0.15944934258714,1.07477515371998,0.148355999890078,0.882061822741084,0.999943844934187
"WBGene00007924",41.4281427612798,0.18657416673867,0.716398700156954,0.260433424429433,0.794529463255608,0.999943844934187
"WBGene00007979",9.5449086269013,-1.37237278978403,1.62482466805689,-0.844628233903683,0.398318440067064,0.999943844934187
"WBGene00009634",66.8336438058876,0.104607707979023,0.583729606343245,0.179205760410774,0.857776140793346,0.999943844934187
"WBGene00012212",1.67485018761973,-3.94654333375354,4.25601448449401,-0.927286161297625,0.353777977519419,0.999943844934187
"WBGene00018350",29.5968322600452,-0.338597773990985,0.83529161942923,-0.405364744617401,0.685209421762856,0.999943844934187
"WBGene00009626",5.77661552129212,-0.104156343467561,2.4384769073124,-0.0427136886780519,0.965929767541892,0.999943844934187
"WBGene00000784",231.872658275028,0.658225917876468,0.334238899646671,1.96932768319992,0.0489154742038684,0.999943844934187
"WBGene00019381",14.4515889585044,-1.6404320704301,1.38208648297554,-1.18692432827963,0.23525747017108,0.999943844934187
"WBGene00008034",16.1605138716066,-0.294764382445489,1.11977999723688,-0.263234191691971,0.7923700786563,0.999943844934187
"WBGene00000641",32.3389624578117,-0.556905264838853,0.802950491859723,-0.69357360196517,0.487949653360753,0.999943844934187
"WBGene00021843",23.0047152204381,0.107481239346206,0.949287566040943,0.11322305610139,0.909853717074268,0.999943844934187
"WBGene00010620",23.4594003570617,0.00300044405220049,0.938057303391283,0.00319857224217884,0.99744791294303,0.999943844934187
"WBGene00016140",23.2035335079844,-0.327275705612045,0.94497363913742,-0.346333158997731,0.729092351493423,0.999943844934187
"WBGene00022493",26.1439497081437,0.52977247854432,0.883133842074686,0.599877904463226,0.548587608954022,0.999943844934187
"WBGene00016018",31.8665524066822,-0.000883627014153378,0.841803547224908,-0.00104968316784402,0.999162474160445,0.999943844934187
"WBGene00021191",19.5441822749349,-0.942589684641165,1.02888540048575,-0.916126989649342,0.359600293341521,0.999943844934187
"WBGene00021073",21.0594264088103,-0.925297102734054,1.22730332603964,-0.753926990257474,0.450893062815147,0.999943844934187
"WBGene00014232",10.4861429397364,-1.43133768963238,1.5636724911602,-0.915369233470603,0.35999782437852,0.999943844934187
"WBGene00001853",46.9846374976294,0.322809377815664,0.687072695058344,0.469832930543474,0.638474385132909,0.999943844934187
"WBGene00010128",19.1222146763684,-0.20281978324905,1.05502158795561,-0.192242306285001,0.847552408261279,0.999943844934187
"WBGene00009459",11.1163655893311,-0.381107409859825,1.33538000980644,-0.285392477842367,0.775343469832523,0.999943844934187
"WBGene00009455",20.0589469960374,-0.564815181133073,1.01959005379117,-0.553963015854173,0.579604157016509,0.999943844934187
"WBGene00000761",26.5844779541925,-0.275795796955792,0.881665300799466,-0.312812352607854,0.754423230015496,0.999943844934187
"WBGene00020422",27.5869535369381,-0.636726016679045,0.878467059490735,-0.724814903188479,0.46856559166344,0.999943844934187
"WBGene00013354",25.6518399560334,0.242364839711266,0.895831649069831,0.270547306475409,0.786739228003009,0.999943844934187
"WBGene00004908",12.3578259250236,-0.433552690142159,1.33794896211962,-0.324042771747669,0.745905652593944,0.999943844934187
"WBGene00020742",24.2151340725548,-0.0826178169076367,0.919119370482136,-0.089888016247877,0.928376204248652,0.999943844934187
"WBGene00020091",14.524576064661,-0.709413158330637,1.19625872844687,-0.593026526336559,0.55316339996826,0.999943844934187
"WBGene00004759",24.4671116843855,-0.308751553131954,0.915074374671934,-0.33740596576387,0.735810888032955,0.999943844934187
"WBGene00000500",9.46919631518917,-0.537526177658999,1.64767843504157,-0.326232453024389,0.744248489380935,0.999943844934187
"WBGene00001051",15.5286139190953,-1.05092931032529,1.35567066791114,-0.775209890721171,0.438215644673276,0.999943844934187
"WBGene00017920",16.6237953229063,0.29105574641551,1.11830603313382,0.260264845035207,0.794659487981487,0.999943844934187
"WBGene00000480",17.6517505648936,-0.105738794565983,1.06945941853383,-0.0988712547044986,0.92124049247292,0.999943844934187
"WBGene00016391",32.5765757252344,0.0439298943652902,0.804457543779831,0.0546080954861593,0.956450689119185,0.999943844934187
"WBGene00018250",6.40944834521431,-1.16770988942607,1.93741067213188,-0.602716763266896,0.546697127880692,0.999943844934187
"WBGene00016501",6.26107375866621,-1.32851155351242,2.28687068324469,-0.580929898330535,0.561287700830009,0.999943844934187
"WBGene00009393",26.4216251131429,-0.360325481760126,0.881493054307645,-0.408767238719922,0.682710484350685,0.999943844934187
"WBGene00016326",23.1591755826396,-0.318240401435784,0.976291900456151,-0.325968494962513,0.744448191753138,0.999943844934187
"WBGene00021697",34.7869500388046,-0.00805769805564022,0.76990247964015,-0.0104658684297346,0.991649597607521,0.999943844934187
"WBGene00016182",11.5625504285785,-1.32552463788547,1.51863578114224,-0.87283906671057,0.382750802491984,0.999943844934187
"WBGene00021686",33.7939135891106,0.240148785112934,0.781547302181588,0.307273512994786,0.758635194678166,0.999943844934187
"WBGene00219876",11.064040749588,0.554322801894705,1.35729974533311,0.408401168423311,0.68297917574801,0.999943844934187
"WBGene00018319",24.9248325597864,-0.191413688115798,0.904491136006,-0.211625830808063,0.832398955657706,0.999943844934187
"WBGene00000191",32.7142690225336,-0.313367920547362,0.835710989600413,-0.374971640252327,0.707681558199969,0.999943844934187
"WBGene00018036",21.6525277634403,0.282942085435031,0.982518062659043,0.287976472075525,0.773364748682736,0.999943844934187
"WBGene00007756",12.8814998635937,0.170465777878432,1.25741078306219,0.135568885025222,0.892162104465266,0.999943844934187
"WBGene00000158",32.8487960032933,0.116959678544521,0.797356963655549,0.146684212812678,0.883381280156344,0.999943844934187
"WBGene00009921",7.69179696919027,-0.957441698839897,1.78243506206525,-0.537153761848995,0.591161407286396,0.999943844934187
"WBGene00007959",10.3444775648551,-1.10851813270671,1.58133335838957,-0.701002180739188,0.483301654276135,0.999943844934187
"WBGene00007978",10.836912148286,0.0197110015192136,1.38382840836576,0.0142438191036209,0.988635460936688,0.999943844934187
"WBGene00017768",29.6659301289552,-0.365301680924122,0.850773420284441,-0.429375991556001,0.667649622781387,0.999943844934187
"WBGene00016449",9.57647281336119,-1.38054795725723,1.6253223219081,-0.849399493656427,0.395659034821896,0.999943844934187
"WBGene00000912",34.0905692417774,-0.238180763371577,0.780122610639594,-0.305311960098556,0.760128567701278,0.999943844934187
"WBGene00007106",35.1863646499432,-0.0499495274770305,0.767842494992682,-0.0650517883586354,0.948132766392643,0.999943844934187
"WBGene00017757",11.8682160318421,-1.0180732080419,1.4981720679067,-0.679543578371737,0.496793505450556,0.999943844934187
"WBGene00010807",9.46584170935579,-0.729746759641013,1.64337118974099,-0.444054735896902,0.657003010865377,0.999943844934187
"WBGene00001661",24.685120019692,-0.129200083642295,0.906410402362183,-0.142540380500476,0.886653185953118,0.999943844934187
"WBGene00013209",24.9677182664779,-0.518034548118559,0.926925040951496,-0.558874261921754,0.576247536081509,0.999943844934187
"WBGene00001834",15.7911899798393,-0.288099966107801,1.12990035466919,-0.25497820663323,0.798739931613936,0.999943844934187
"WBGene00014150",12.8393419440498,-0.0234274166087069,1.28071302024557,-0.0182924794535273,0.985405526990888,0.999943844934187
"WBGene00006061",33.5966778356163,0.266582943852427,0.817363087947062,0.326149966622536,0.744310894153018,0.999943844934187
"WBGene00022830",10.9166037502801,0.17622390544876,1.34562332781111,0.130960798469078,0.895806318545554,0.999943844934187
"WBGene00001996",17.7765398079091,0.22450098694522,1.10323874057577,0.203492660915855,0.838749981423943,0.999943844934187
"WBGene00018900",14.0814222483615,-0.592334192725917,1.42293328083674,-0.416276856197785,0.677207425969021,0.999943844934187
"WBGene00006369",49.5109535289264,0.302276101726057,0.667701888652827,0.452711167757721,0.65075673684368,0.999943844934187
"WBGene00003812",22.4338574178384,-0.114108165969908,0.975027966314331,-0.117030659542253,0.906835757613821,0.999943844934187
"WBGene00002138",26.3486486870802,-0.000532877650523161,0.89006838408085,-0.000598692931974491,0.999522312181452,0.999943844934187
"WBGene00011940",20.6185983096335,-0.0668822038381678,1.00068668411383,-0.0668363084069575,0.946712018092036,0.999943844934187
"WBGene00014158",13.6033746179615,-0.569130304203751,1.36043020643713,-0.418345830246052,0.67569428594617,0.999943844934187
"WBGene00022357",9.76921128951867,-0.522455991567071,1.44025416071698,-0.36275263478981,0.716789677066732,0.999943844934187
"WBGene00003961",14.1144586534748,-0.027348823468268,1.18715735627253,-0.023037235395768,0.981620571272527,0.999943844934187
"WBGene00014209",11.3912067218114,0.29834246422838,1.31907405673664,0.226175674295704,0.82106478951683,0.999943844934187
"WBGene00001629",17.5734173987602,0.0386683194094553,1.08089330141589,0.0357744093323576,0.971462238395993,0.999943844934187
"WBGene00004874",18.3749765424222,-0.43078533402869,1.04999222383756,-0.410274785135298,0.68160438660404,0.999943844934187
"WBGene00013668",25.866060908357,-0.545410141342866,0.933446132483984,-0.584297392599914,0.559020246111875,0.999943844934187
"WBGene00002694",18.5628941583575,-0.124508795717897,1.05269408088017,-0.118276333057553,0.905848709239434,0.999943844934187
"WBGene00013808",17.3990285215571,-0.87487985859754,1.30977887061924,-0.667959972650891,0.504159143401728,0.999943844934187
"WBGene00012208",23.7347547607676,-1.08062105151787,1.17483860941309,-0.91980382910442,0.35767528201476,0.999943844934187
"WBGene00018869",30.4129691429026,0.257102039128889,0.820761764673404,0.313248070505812,0.754092199787502,0.999943844934187
"WBGene00004025",48.6035937237508,-0.0731984132904584,0.663720640103228,-0.110284973628474,0.912183373874553,0.999943844934187
"WBGene00012004",19.8430415280973,0.37375380958588,1.01281157296055,0.369026005985852,0.712108340732516,0.999943844934187
"WBGene00004174",48.8770776688057,-0.148774233763053,0.660233348087813,-0.225335836479538,0.821718022977874,0.999943844934187
"WBGene00001829",11.34884025061,-1.19375788429649,1.52154589710289,-0.7845690929005,0.432706257162827,0.999943844934187
"WBGene00013441",12.622489457211,-0.557362369056135,1.51969990122561,-0.366758179431763,0.713799404998302,0.999943844934187
"WBGene00019658",21.6138323955586,1.15445324732862,0.976695216021841,1.18199949010788,0.237205903177276,0.999943844934187
"WBGene00022646",22.5769902955438,-0.53591951170588,0.953722178781837,-0.561924136429746,0.574167708087443,0.999943844934187
"WBGene00004767",20.6120988980594,0.113295170313144,1.02051195282841,0.111017974849918,0.911602092973196,0.999943844934187
"WBGene00004272",22.7643720316306,-0.479280331313227,0.949962918722737,-0.504525305006262,0.613892284484844,0.999943844934187
"WBGene00012936",17.9390618533735,-0.328834251623549,1.31953427888374,-0.24920478147921,0.803202380998711,0.999943844934187
"WBGene00011319",15.4905562853258,-0.308120315412573,1.14972586081079,-0.267994594115928,0.788703479858,0.999943844934187
"WBGene00004116",27.70702015599,0.659137374530146,0.8612765971895,0.76530278040879,0.444091268781444,0.999943844934187
"WBGene00007021",7.88736138403243,-0.200523000355867,1.78019271273877,-0.112641175823807,0.910315039184633,0.999943844934187
"WBGene00018470",6.71175934264453,-0.940686937111012,1.88538444897301,-0.498936403990927,0.61782418703355,0.999943844934187
"WBGene00003184",13.3581002535331,-0.449801497039719,1.30828290107483,-0.343810575426906,0.730988746501769,0.999943844934187
"WBGene00004243",6.86507828177786,-2.04883938383997,2.23423065828843,-0.917022320967306,0.359130943730473,0.999943844934187
"WBGene00020102",40.8910361012773,0.34185784188462,0.710954565069721,0.480843444406458,0.630627770646329,0.999943844934187
"WBGene00012930",19.7854690152471,-0.00586987114484514,1.00703831309927,-0.00582884590237684,0.995349280182255,0.999943844934187
"WBGene00011376",9.01493911258508,-2.0702801200367,1.66257935807993,-1.24522183556255,0.213050218327629,0.999943844934187
"WBGene00018872",19.1193912345542,-0.825733375925431,1.29727155096827,-0.636515442976538,0.524440518711677,0.999943844934187
"WBGene00010616",23.0138354864335,0.167702427285108,0.959052507152445,0.174862612875117,0.861187588191915,0.999943844934187
"WBGene00001714",64.6692242498132,-0.34622866207303,0.591338358206594,-0.585500090207356,0.558211505968833,0.999943844934187
"WBGene00020027",16.0889989841034,-0.575525704174253,1.11954278732349,-0.514072093260653,0.607201587566533,0.999943844934187
"WBGene00010254",12.7587127548156,0.168943240868858,1.65644688775508,0.101991341900385,0.918763547408931,0.999943844934187
"WBGene00019380",25.2033484135914,-0.227602351063543,0.898763078535891,-0.253239542766168,0.800083111423647,0.999943844934187
"WBGene00008005",17.2383876148376,-0.285465843997911,1.08290612536407,-0.263610886771869,0.792079768754786,0.999943844934187
"WBGene00004760",21.8649755228481,0.161691745789398,0.960719163606248,0.168302821380658,0.866345054384031,0.999943844934187
"WBGene00015313",42.1977110328977,0.142325920741078,0.718572428982984,0.198067605992782,0.842992169377539,0.999943844934187
"WBGene00007320",10.9949428806781,0.677755687975597,1.66186512580641,0.407828335435297,0.683399709194216,0.999943844934187
"WBGene00007436",21.272407551196,-0.148572831464305,0.975841230679402,-0.152251028951569,0.878988947767683,0.999943844934187
"WBGene00020827",15.2677258413617,-0.305242512866405,1.14632614525375,-0.266278941756874,0.790024389866764,0.999943844934187
"WBGene00010425",50.6583602877867,0.0157609607995588,0.641010969103363,0.0245876616145976,0.980383860931005,0.999943844934187
"WBGene00008851",34.6220122231822,-0.0845054231984503,0.794551051011901,-0.106356190821003,0.915299750525728,0.999943844934187
